ticket_id,fecha_hora,fecha,hora,producto,categoria,cantidad,precio_unitario,total,medio_pago
T-20260510-6836,2026-05-10 14:53:06,2026-05-10,14,Bebida Lata,Bebidas,2,2000,4000,Transferencia
T-20260510-8453,2026-05-10 23:53:06,2026-05-10,23,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260510-8453,2026-05-10 23:53:06,2026-05-10,23,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260510-8453,2026-05-10 23:53:06,2026-05-10,23,Cerveza IPA,Bebidas,1,4500,4500,Efectivo
T-20260510-8453,2026-05-10 23:53:06,2026-05-10,23,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260510-2738,2026-05-10 12:39:06,2026-05-10,12,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260510-2738,2026-05-10 12:39:06,2026-05-10,12,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260510-2738,2026-05-10 12:39:06,2026-05-10,12,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260510-2738,2026-05-10 12:39:06,2026-05-10,12,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260510-2694,2026-05-10 18:26:06,2026-05-10,18,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260510-3274,2026-05-10 15:37:06,2026-05-10,15,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260510-3274,2026-05-10 15:37:06,2026-05-10,15,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260510-3274,2026-05-10 15:37:06,2026-05-10,15,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260511-9502,2026-05-11 18:43:06,2026-05-11,18,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-9253,2026-05-11 23:19:06,2026-05-11,23,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-9253,2026-05-11 23:19:06,2026-05-11,23,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260511-7973,2026-05-11 14:02:06,2026-05-11,14,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260511-7973,2026-05-11 14:02:06,2026-05-11,14,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260511-7973,2026-05-11 14:02:06,2026-05-11,14,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260511-5067,2026-05-11 16:17:06,2026-05-11,16,Bebida Lata,Bebidas,2,2000,4000,Efectivo
T-20260511-5267,2026-05-11 20:44:06,2026-05-11,20,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260511-5267,2026-05-11 20:44:06,2026-05-11,20,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260511-8038,2026-05-11 18:19:06,2026-05-11,18,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260511-8038,2026-05-11 18:19:06,2026-05-11,18,Hamburguesa Clásica,Comida,3,8900,26700,Credito
T-20260511-8038,2026-05-11 18:19:06,2026-05-11,18,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260511-1561,2026-05-11 13:31:06,2026-05-11,13,Hamburguesa Clásica,Comida,1,8900,8900,Efectivo
T-20260511-1561,2026-05-11 13:31:06,2026-05-11,13,Bebida Lata,Bebidas,1,2000,2000,Efectivo
T-20260511-1561,2026-05-11 13:31:06,2026-05-11,13,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260511-6755,2026-05-11 13:06:06,2026-05-11,13,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-6755,2026-05-11 13:06:06,2026-05-11,13,Pisco Sour,Bebidas,2,5500,11000,Transferencia
T-20260511-4215,2026-05-11 23:47:06,2026-05-11,23,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-4215,2026-05-11 23:47:06,2026-05-11,23,Papas Bravas,Comida,1,6500,6500,Debito
T-20260511-4215,2026-05-11 23:47:06,2026-05-11,23,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260511-9345,2026-05-11 14:44:06,2026-05-11,14,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260511-9345,2026-05-11 14:44:06,2026-05-11,14,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260511-3169,2026-05-11 18:47:06,2026-05-11,18,Papas Bravas,Comida,3,6500,19500,Transferencia
T-20260511-3169,2026-05-11 18:47:06,2026-05-11,18,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260511-6099,2026-05-11 13:37:06,2026-05-11,13,Papas Bravas,Comida,2,6500,13000,Debito
T-20260511-6099,2026-05-11 13:37:06,2026-05-11,13,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260511-4851,2026-05-11 12:04:06,2026-05-11,12,Papas Bravas,Comida,1,6500,6500,Debito
T-20260511-4851,2026-05-11 12:04:06,2026-05-11,12,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260511-4851,2026-05-11 12:04:06,2026-05-11,12,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-7493,2026-05-11 22:45:06,2026-05-11,22,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-7493,2026-05-11 22:45:06,2026-05-11,22,Papas Bravas,Comida,1,6500,6500,Efectivo
T-20260511-7493,2026-05-11 22:45:06,2026-05-11,22,Papas Bravas,Comida,2,6500,13000,Transferencia
T-20260511-7493,2026-05-11 22:45:06,2026-05-11,22,Cerveza IPA,Bebidas,2,4500,9000,Efectivo
T-20260511-5755,2026-05-11 16:04:06,2026-05-11,16,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260511-4144,2026-05-11 18:43:06,2026-05-11,18,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260511-4144,2026-05-11 18:43:06,2026-05-11,18,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260511-4144,2026-05-11 18:43:06,2026-05-11,18,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260511-3546,2026-05-11 21:56:06,2026-05-11,21,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260511-3546,2026-05-11 21:56:06,2026-05-11,21,Papas Bravas,Comida,2,6500,13000,Debito
T-20260511-1511,2026-05-11 12:07:06,2026-05-11,12,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260511-1511,2026-05-11 12:07:06,2026-05-11,12,Hamburguesa Clásica,Comida,3,8900,26700,Efectivo
T-20260511-1511,2026-05-11 12:07:06,2026-05-11,12,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260511-9623,2026-05-11 23:08:06,2026-05-11,23,Bebida Lata,Bebidas,2,2000,4000,Efectivo
T-20260511-9623,2026-05-11 23:08:06,2026-05-11,23,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260511-3649,2026-05-11 22:49:06,2026-05-11,22,Papas Bravas,Comida,1,6500,6500,Debito
T-20260511-3649,2026-05-11 22:49:06,2026-05-11,22,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260511-3649,2026-05-11 22:49:06,2026-05-11,22,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-1674,2026-05-11 14:38:06,2026-05-11,14,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260511-1674,2026-05-11 14:38:06,2026-05-11,14,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260511-1674,2026-05-11 14:38:06,2026-05-11,14,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260511-1674,2026-05-11 14:38:06,2026-05-11,14,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260511-1533,2026-05-11 21:12:06,2026-05-11,21,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-4681,2026-05-11 23:35:06,2026-05-11,23,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260511-4491,2026-05-11 20:23:06,2026-05-11,20,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260511-4491,2026-05-11 20:23:06,2026-05-11,20,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260511-4491,2026-05-11 20:23:06,2026-05-11,20,Tabla Para Compartir,Comida,1,14900,14900,Transferencia
T-20260511-2681,2026-05-11 16:51:06,2026-05-11,16,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260511-2681,2026-05-11 16:51:06,2026-05-11,16,Papas Bravas,Comida,1,6500,6500,Credito
T-20260511-2681,2026-05-11 16:51:06,2026-05-11,16,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260511-9559,2026-05-11 22:00:06,2026-05-11,22,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-9559,2026-05-11 22:00:06,2026-05-11,22,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-9559,2026-05-11 22:00:06,2026-05-11,22,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-9559,2026-05-11 22:00:06,2026-05-11,22,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260511-3558,2026-05-11 20:16:06,2026-05-11,20,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260511-7274,2026-05-11 18:10:06,2026-05-11,18,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260511-7274,2026-05-11 18:10:06,2026-05-11,18,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260511-7274,2026-05-11 18:10:06,2026-05-11,18,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260511-7274,2026-05-11 18:10:06,2026-05-11,18,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260511-9567,2026-05-11 21:35:06,2026-05-11,21,Papas Bravas,Comida,2,6500,13000,Credito
T-20260511-3175,2026-05-11 17:44:06,2026-05-11,17,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260511-3175,2026-05-11 17:44:06,2026-05-11,17,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260511-3175,2026-05-11 17:44:06,2026-05-11,17,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260511-3175,2026-05-11 17:44:06,2026-05-11,17,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260511-7938,2026-05-11 17:48:06,2026-05-11,17,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260511-7938,2026-05-11 17:48:06,2026-05-11,17,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260511-7938,2026-05-11 17:48:06,2026-05-11,17,Cerveza IPA,Bebidas,3,4500,13500,Efectivo
T-20260511-7938,2026-05-11 17:48:06,2026-05-11,17,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260511-1028,2026-05-11 23:15:06,2026-05-11,23,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-1028,2026-05-11 23:15:06,2026-05-11,23,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260511-3438,2026-05-11 12:30:06,2026-05-11,12,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260511-2617,2026-05-11 18:04:06,2026-05-11,18,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-2617,2026-05-11 18:04:06,2026-05-11,18,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-4079,2026-05-11 16:10:06,2026-05-11,16,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260511-4079,2026-05-11 16:10:06,2026-05-11,16,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-4079,2026-05-11 16:10:06,2026-05-11,16,Pisco Sour,Bebidas,1,5500,5500,Efectivo
T-20260511-8210,2026-05-11 13:49:06,2026-05-11,13,Papas Bravas,Comida,2,6500,13000,Efectivo
T-20260511-8210,2026-05-11 13:49:06,2026-05-11,13,Tabla Para Compartir,Comida,1,14900,14900,Transferencia
T-20260511-8210,2026-05-11 13:49:06,2026-05-11,13,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-8210,2026-05-11 13:49:06,2026-05-11,13,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260511-5358,2026-05-11 13:08:06,2026-05-11,13,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260511-5358,2026-05-11 13:08:06,2026-05-11,13,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260511-5358,2026-05-11 13:08:06,2026-05-11,13,Tabla Para Compartir,Comida,3,14900,44700,Transferencia
T-20260511-5358,2026-05-11 13:08:06,2026-05-11,13,Papas Bravas,Comida,1,6500,6500,Debito
T-20260511-4576,2026-05-11 16:42:06,2026-05-11,16,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260511-4576,2026-05-11 16:42:06,2026-05-11,16,Tabla Para Compartir,Comida,2,14900,29800,Efectivo
T-20260511-9748,2026-05-11 16:29:06,2026-05-11,16,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260511-4025,2026-05-11 20:24:06,2026-05-11,20,Pisco Sour,Bebidas,2,5500,11000,Efectivo
T-20260511-4025,2026-05-11 20:24:06,2026-05-11,20,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260511-4025,2026-05-11 20:24:06,2026-05-11,20,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260511-4025,2026-05-11 20:24:06,2026-05-11,20,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260511-5393,2026-05-11 17:45:06,2026-05-11,17,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260511-5393,2026-05-11 17:45:06,2026-05-11,17,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260511-5393,2026-05-11 17:45:06,2026-05-11,17,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260511-3324,2026-05-11 21:57:06,2026-05-11,21,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260511-3324,2026-05-11 21:57:06,2026-05-11,21,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260512-7769,2026-05-12 17:20:06,2026-05-12,17,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260512-7769,2026-05-12 17:20:06,2026-05-12,17,Papas Bravas,Comida,1,6500,6500,Debito
T-20260512-7769,2026-05-12 17:20:06,2026-05-12,17,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260512-7769,2026-05-12 17:20:06,2026-05-12,17,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260512-6385,2026-05-12 17:09:06,2026-05-12,17,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260512-6385,2026-05-12 17:09:06,2026-05-12,17,Cerveza IPA,Bebidas,2,4500,9000,Efectivo
T-20260512-6385,2026-05-12 17:09:06,2026-05-12,17,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260512-6385,2026-05-12 17:09:06,2026-05-12,17,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260512-2874,2026-05-12 14:28:06,2026-05-12,14,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260512-2874,2026-05-12 14:28:06,2026-05-12,14,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260512-2874,2026-05-12 14:28:06,2026-05-12,14,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260512-3752,2026-05-12 14:10:06,2026-05-12,14,Papas Bravas,Comida,3,6500,19500,Debito
T-20260512-8890,2026-05-12 18:35:06,2026-05-12,18,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260512-8747,2026-05-12 17:54:06,2026-05-12,17,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260512-8747,2026-05-12 17:54:06,2026-05-12,17,Papas Bravas,Comida,2,6500,13000,Debito
T-20260512-8747,2026-05-12 17:54:06,2026-05-12,17,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260512-1672,2026-05-12 18:26:06,2026-05-12,18,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260512-1672,2026-05-12 18:26:06,2026-05-12,18,Cerveza IPA,Bebidas,3,4500,13500,Credito
T-20260512-1672,2026-05-12 18:26:06,2026-05-12,18,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260512-1672,2026-05-12 18:26:06,2026-05-12,18,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260512-2656,2026-05-12 12:56:06,2026-05-12,12,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260512-2656,2026-05-12 12:56:06,2026-05-12,12,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260512-2664,2026-05-12 13:03:06,2026-05-12,13,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260512-2664,2026-05-12 13:03:06,2026-05-12,13,Papas Bravas,Comida,2,6500,13000,Credito
T-20260512-9662,2026-05-12 20:48:06,2026-05-12,20,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260512-9686,2026-05-12 17:25:06,2026-05-12,17,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260512-9686,2026-05-12 17:25:06,2026-05-12,17,Papas Bravas,Comida,3,6500,19500,Credito
T-20260512-9686,2026-05-12 17:25:06,2026-05-12,17,Papas Bravas,Comida,1,6500,6500,Credito
T-20260512-2796,2026-05-12 19:45:06,2026-05-12,19,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260512-7592,2026-05-12 14:31:06,2026-05-12,14,Papas Bravas,Comida,2,6500,13000,Debito
T-20260512-7592,2026-05-12 14:31:06,2026-05-12,14,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260512-8922,2026-05-12 12:48:06,2026-05-12,12,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260512-8922,2026-05-12 12:48:06,2026-05-12,12,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260512-8922,2026-05-12 12:48:06,2026-05-12,12,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260512-5380,2026-05-12 23:30:06,2026-05-12,23,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260512-3241,2026-05-12 22:14:06,2026-05-12,22,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260512-7942,2026-05-12 12:19:06,2026-05-12,12,Papas Bravas,Comida,3,6500,19500,Debito
T-20260512-8425,2026-05-12 17:23:06,2026-05-12,17,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260512-8425,2026-05-12 17:23:06,2026-05-12,17,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260512-8425,2026-05-12 17:23:06,2026-05-12,17,Papas Bravas,Comida,2,6500,13000,Efectivo
T-20260512-5747,2026-05-12 22:00:06,2026-05-12,22,Hamburguesa Clásica,Comida,3,8900,26700,Credito
T-20260512-5747,2026-05-12 22:00:06,2026-05-12,22,Tabla Para Compartir,Comida,1,14900,14900,Efectivo
T-20260512-5747,2026-05-12 22:00:06,2026-05-12,22,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260512-9237,2026-05-12 18:07:06,2026-05-12,18,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260512-9237,2026-05-12 18:07:06,2026-05-12,18,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260512-9237,2026-05-12 18:07:06,2026-05-12,18,Papas Bravas,Comida,3,6500,19500,Credito
T-20260512-4259,2026-05-12 12:23:06,2026-05-12,12,Papas Bravas,Comida,1,6500,6500,Debito
T-20260512-4259,2026-05-12 12:23:06,2026-05-12,12,Papas Bravas,Comida,2,6500,13000,Debito
T-20260512-6495,2026-05-12 23:32:06,2026-05-12,23,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260512-5879,2026-05-12 18:46:06,2026-05-12,18,Papas Bravas,Comida,1,6500,6500,Efectivo
T-20260512-3936,2026-05-12 15:28:06,2026-05-12,15,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260512-3936,2026-05-12 15:28:06,2026-05-12,15,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260512-9049,2026-05-12 20:47:06,2026-05-12,20,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260512-9049,2026-05-12 20:47:06,2026-05-12,20,Papas Bravas,Comida,2,6500,13000,Debito
T-20260512-9049,2026-05-12 20:47:06,2026-05-12,20,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260512-9049,2026-05-12 20:47:06,2026-05-12,20,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260512-3770,2026-05-12 14:04:06,2026-05-12,14,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260512-3770,2026-05-12 14:04:06,2026-05-12,14,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260512-3770,2026-05-12 14:04:06,2026-05-12,14,Pisco Sour,Bebidas,2,5500,11000,Efectivo
T-20260512-3770,2026-05-12 14:04:06,2026-05-12,14,Pisco Sour,Bebidas,2,5500,11000,Transferencia
T-20260512-1070,2026-05-12 19:34:06,2026-05-12,19,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260512-4840,2026-05-12 15:16:06,2026-05-12,15,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260512-4840,2026-05-12 15:16:06,2026-05-12,15,Cerveza IPA,Bebidas,2,4500,9000,Transferencia
T-20260512-1276,2026-05-12 12:47:06,2026-05-12,12,Hamburguesa Clásica,Comida,2,8900,17800,Efectivo
T-20260512-1276,2026-05-12 12:47:06,2026-05-12,12,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260512-4667,2026-05-12 12:01:06,2026-05-12,12,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260512-4667,2026-05-12 12:01:06,2026-05-12,12,Pisco Sour,Bebidas,3,5500,16500,Transferencia
T-20260512-4667,2026-05-12 12:01:06,2026-05-12,12,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260512-2902,2026-05-12 16:52:06,2026-05-12,16,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260512-6027,2026-05-12 22:14:06,2026-05-12,22,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260512-6027,2026-05-12 22:14:06,2026-05-12,22,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260512-6027,2026-05-12 22:14:06,2026-05-12,22,Papas Bravas,Comida,3,6500,19500,Debito
T-20260512-6189,2026-05-12 14:31:06,2026-05-12,14,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260512-6189,2026-05-12 14:31:06,2026-05-12,14,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260512-6189,2026-05-12 14:31:06,2026-05-12,14,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260512-6189,2026-05-12 14:31:06,2026-05-12,14,Papas Bravas,Comida,3,6500,19500,Debito
T-20260512-1848,2026-05-12 14:45:06,2026-05-12,14,Papas Bravas,Comida,3,6500,19500,Debito
T-20260512-1848,2026-05-12 14:45:06,2026-05-12,14,Bebida Lata,Bebidas,3,2000,6000,Transferencia
T-20260512-1848,2026-05-12 14:45:06,2026-05-12,14,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260512-1848,2026-05-12 14:45:06,2026-05-12,14,Papas Bravas,Comida,3,6500,19500,Credito
T-20260512-8643,2026-05-12 21:20:06,2026-05-12,21,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260512-8643,2026-05-12 21:20:06,2026-05-12,21,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260512-8643,2026-05-12 21:20:06,2026-05-12,21,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260512-6721,2026-05-12 14:03:06,2026-05-12,14,Cerveza IPA,Bebidas,1,4500,4500,Transferencia
T-20260512-6721,2026-05-12 14:03:06,2026-05-12,14,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260512-6721,2026-05-12 14:03:06,2026-05-12,14,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260512-6721,2026-05-12 14:03:06,2026-05-12,14,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260512-4943,2026-05-12 21:18:06,2026-05-12,21,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260512-4943,2026-05-12 21:18:06,2026-05-12,21,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260512-7584,2026-05-12 20:51:06,2026-05-12,20,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260512-7584,2026-05-12 20:51:06,2026-05-12,20,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260512-7584,2026-05-12 20:51:06,2026-05-12,20,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260512-7584,2026-05-12 20:51:06,2026-05-12,20,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260512-3390,2026-05-12 20:05:06,2026-05-12,20,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260512-3390,2026-05-12 20:05:06,2026-05-12,20,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260512-3390,2026-05-12 20:05:06,2026-05-12,20,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260512-5864,2026-05-12 12:55:06,2026-05-12,12,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260512-5864,2026-05-12 12:55:06,2026-05-12,12,Cerveza IPA,Bebidas,3,4500,13500,Transferencia
T-20260512-5864,2026-05-12 12:55:06,2026-05-12,12,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260512-8501,2026-05-12 15:36:06,2026-05-12,15,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260512-8501,2026-05-12 15:36:06,2026-05-12,15,Pisco Sour,Bebidas,3,5500,16500,Efectivo
T-20260512-8501,2026-05-12 15:36:06,2026-05-12,15,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260512-6537,2026-05-12 15:42:06,2026-05-12,15,Pisco Sour,Bebidas,1,5500,5500,Transferencia
T-20260512-5362,2026-05-12 14:20:06,2026-05-12,14,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260512-5362,2026-05-12 14:20:06,2026-05-12,14,Papas Bravas,Comida,1,6500,6500,Credito
T-20260512-5362,2026-05-12 14:20:06,2026-05-12,14,Hamburguesa Clásica,Comida,1,8900,8900,Transferencia
T-20260512-5362,2026-05-12 14:20:06,2026-05-12,14,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260512-2585,2026-05-12 16:36:06,2026-05-12,16,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260512-2585,2026-05-12 16:36:06,2026-05-12,16,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260512-2585,2026-05-12 16:36:06,2026-05-12,16,Hamburguesa Clásica,Comida,3,8900,26700,Credito
T-20260512-2585,2026-05-12 16:36:06,2026-05-12,16,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260512-7641,2026-05-12 14:41:06,2026-05-12,14,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260512-7641,2026-05-12 14:41:06,2026-05-12,14,Tabla Para Compartir,Comida,1,14900,14900,Efectivo
T-20260512-1426,2026-05-12 18:06:06,2026-05-12,18,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260512-9720,2026-05-12 12:01:06,2026-05-12,12,Hamburguesa Clásica,Comida,2,8900,17800,Transferencia
T-20260512-9720,2026-05-12 12:01:06,2026-05-12,12,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260512-9720,2026-05-12 12:01:06,2026-05-12,12,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260512-7865,2026-05-12 19:07:06,2026-05-12,19,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260512-5386,2026-05-12 13:39:06,2026-05-12,13,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260512-5386,2026-05-12 13:39:06,2026-05-12,13,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260512-9979,2026-05-12 16:49:06,2026-05-12,16,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260512-9979,2026-05-12 16:49:06,2026-05-12,16,Papas Bravas,Comida,2,6500,13000,Efectivo
T-20260512-9979,2026-05-12 16:49:06,2026-05-12,16,Pisco Sour,Bebidas,2,5500,11000,Debito
